State,County,Violent crime,Murder and nonnegligent manslaughter,Rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson,Year,Population,Total crime,Total crime_rate,Violent crime_rate,Murder and nonnegligent manslaughter_rate,Rape_rate,Robbery_rate,Aggravated assault_rate,Property crime_rate,Burglary_rate,Larceny-theft_rate,Motor vehicle theft_rate,Arson_rate
Alabama,Marengo,17.75,0.25,2.25,2.75,12.5,146.25,61.75,73.0,11.5,,2006.5,21476.5,164.0,764.0373470109803,82.71126378333913,1.1590708887755576,10.500875686945314,12.82008092201018,58.231236285608084,681.3260832276411,287.52147934782903,340.1874618345423,53.617142045269816,
Alabama,Marion,20.5,0.0,0.5,0.5,19.5,220.5,80.5,132.0,8.0,,2005.5,30636.5,241.0,786.5389413289038,66.877139958578,0.0,1.624484226258163,1.6396668197022366,63.61298891261761,719.6618013703257,262.72620271620195,430.85275547332867,26.082843180795052,
Alabama,Marshall,33.75,0.75,6.5,1.5,25.0,406.75,135.0,246.25,25.5,,2006.5,88850.5,440.5,490.6324867557558,37.53663779687429,0.8280184508545999,7.217712321459541,1.6515426954083596,27.839364329151785,453.0958489588815,150.2004816631072,274.5468837443041,28.348483551470167,
Alabama,Mobile,213.5,6.75,22.25,67.25,117.25,2451.5,796.5,1402.0,253.0,4.0,2006.5,404192.25,2665.0,659.1623581680435,52.79262720666525,1.6674288839752613,5.4987183772369645,16.602548665413387,29.023931280039637,606.3697309613782,197.0911935371735,346.7367391520223,62.54179827218238,1.0026520145785602
Alabama,Monroe,41.0,1.0,0.0,1.0,39.0,91.33333333333333,35.666666666666664,46.0,9.666666666666666,,2006.6666666666667,23504.333333333332,132.33333333333334,563.2628698477049,174.3041317484793,4.25733471508059,0.0,4.254659593770845,165.7921374396279,388.9587380992255,152.07433614473868,195.78820740530705,41.09619454917984,
Alabama,Montgomery,59.0,0.0,5.0,12.5,41.5,719.5,222.0,415.5,82.0,,2007.5,227674.5,778.5,341.9331498489032,25.911328532941027,0.0,2.196531513142859,5.488857509832242,18.22593950996593,316.02182131596214,97.50894739967109,182.49321688298303,36.01965703330802,
Alabama,Morgan,26.666666666666668,0.6666666666666666,3.3333333333333335,4.0,18.666666666666668,383.6666666666667,210.33333333333334,153.0,20.333333333333332,,2006.6666666666667,116018.33333333333,410.3333333333333,353.5639791433429,22.992919299956572,0.5664406568445857,2.872635959138757,3.4483463136511605,16.10549637032207,330.57105984338637,181.221601072408,131.80122767335484,17.548231097623542,
Alabama,Perry,7.5,0.75,0.5,0.75,5.5,88.5,33.25,46.25,9.0,,2006.5,10763.5,96.0,891.4056592148054,69.69655990540858,7.014617921289422,4.617983908031034,6.980546321970607,51.08341175411752,821.7090993093968,308.7557390068391,429.33994246530006,83.61341783725759,
Alabama,Pickens,17.0,0.75,3.0,3.0,10.25,66.25,28.75,34.25,3.25,,2006.5,20065.0,83.25,414.76203607854114,84.66137387683105,3.729298230744564,14.97066132342161,14.87232517210748,51.0890891505574,330.10066220171007,143.28762004087253,170.58854735154978,16.22449480928781,
Alabama,Pike,6.25,0.0,0.25,1.25,4.75,85.0,34.25,47.5,3.25,,2006.5,31497.75,91.25,289.44489453319477,19.855127468765673,0.0,0.7871288687383898,3.9438068204546393,15.124191779572643,269.5897670644291,108.37055899528504,150.91711768038203,10.302090388762085,
Alabama,Russell,59.0,1.5,3.5,6.0,48.0,220.5,93.5,103.0,24.0,,2007.5,51254.0,279.5,544.2782236608853,114.85400758180054,2.923210907332309,6.818541424261381,11.692843629329236,93.41941162087761,429.4242160790848,182.12897092169572,200.55127895424016,46.74396620314887,
Alabama,Shelby,89.75,0.75,18.75,16.75,53.5,1010.75,400.75,524.25,85.75,,2006.5,180639.25,1100.5,610.5558275424958,50.035396835556234,0.42518837716441066,10.502681658806994,9.299078813139936,29.808447986444893,560.5204307069396,222.34171330545345,290.6173061385507,47.56141126293542,
